Total paragraphs: 3934

[ 68] s=30  | 정해놓고 - 생각하라
[3402] s=100 | 윗글의 내용과 일치하지 않는 것은?
[3403] s=108 | ①
[3404] s=108 | ②
[3405] s=108 | ③
[3406] s=108 | ④
[3407] s=108 | ⑤
[3413] s=100 | 윗글을 바탕으로 추론한 것으로 적절하지 않은 것은?
[3414] s=108 | ①
[3415] s=108 | ②
[3416] s=108 | ③
[3417] s=108 | ④
[3418] s=108 | ⑤
[3441] s=100 | ㉠~㉢에 대한 평가로 적절한 것만을 ＜보기＞에서 있는 대로 고른 것은?
[3442] s=108 | <보 기>a.b.c.
[3444] s=106 | <보 기>
[3448] s=184 | a.
[3449] s=184 | b.
[3450] s=184 | c.
[3451] s=185 | ① a
[3477] s=61  | SELF CHECK LIST – V 표시
[3478] s=30  | SELF CHECK LIST – V 표시
[3479] s=61  | 0. 지문 12m 타이트하게 읽기 – 라이트하게 단어 잡기
[3480] s=30  | 0. 지문 12m 타이트하게 읽기 – 라이트하게 단어 잡기
[3482] s=61  | 1. 문단별로 요약해보기 – 회상해서 쓰기
[3483] s=30  | 1. 문단별로 요약해보기 – 회상해서 쓰기
[3485] s=61  | 2. 문제 풀기
[3486] s=30  | 2. 문제 풀기
[3488] s=61  | 3. 지문 안된 파트, 선지 안된 파트 형광 표시하기
[3489] s=30  | 3. 지문 안된 파트, 선지 안된 파트 형광 표시하기
[3491] s=61  | 4. 지문 다시 차근차근 정보 정리하면서 읽기 5. 지문 안보고 백지에 설명하듯 쓰기 + 구문장6. 문제 다시 풀고 원인 , 나의 문제점 고민하기7. 채점 및 해설보기8. 내 풀이와 해설지 풀이 및 사고 과정 비교9. 앞으로 해야하는 것, 방향성 체크10. 체계 만들기- 단권화
[3492] s=30  | 4. 지문 다시 차근차근 정보 정리하면서 읽기
[3494] s=30  | 5. 지문 안보고 백지에 설명하듯 쓰기 + 구문장
[3496] s=30  | 6. 문제 다시 풀고 원인 , 나의 문제점 고민하기
[3498] s=30  | 7. 채점 및 해설보기
[3500] s=30  | 8. 내 풀이와 해설지 풀이 및 사고 과정 비교
[3502] s=30  | 9. 앞으로 해야하는 것, 방향성 체크
[3504] s=30  | 10. 체계 만들기- 단권화
[3506] s=61  | 11. 회상- 백지 노트에 다시 지문 복습하기-낮,밤
[3507] s=30  | 11. 회상- 백지 노트에 다시 지문 복습하기-낮,밤
[3509] s=1   | FINAL BOOST 26날짜 [     ] 소요 시간 [     ] 첫 난이도 [     ] RETRY 난이도 [    ]
[3510] s=1   | FINAL BOOST 26
[3511] s=1   | 날짜 [     ] 소요 시간 [     ] 첫 난이도 [     ] RETRY 난이도 [    ]
[3513] s=22  | 헤겔에게서 ‘낭만’은 일차적으로는 예술의 형식과 역사 및 장르를 유형학적으로 단계화하는 미학적 맥락에서 등장하지만, 그 실질적 내용 면에서는 ㉠을 적확하게 드러내는 개념이라 할 수 있다. 이 개념은 그 명칭이 주는 익숙함으로 인해 종종 오해를 불러일으킨다. 따라서 정확한 이해를 위해서는 이 개념을 ‘낭만적인 것’이라는 범주로 좀 더 엄밀하게 규정하고, 이것이 특히 예술적 내지 사상적 노선으로 공인된 ‘낭만주의’와 어떤 관계를 지니는지를 밝혀야 한다. 주목할 것은, ‘낭만적인 것’이 일차적으로 그 단어적 인접성에서 보이듯이 낭만주의를 하나의 하위범주로 포괄하지만, 궁극적으로는 낭만주의와 대립 관계를 보이기까지 한다는 점이다.
[3514] s=22  | 이성주의의 가장 강한 형태의 판본을 구축하려는 헤겔의 관점에 서 볼 때 무한한 상상력과 감수성이 핵심인 낭만주의는 응당 극복 되어야 할 전형적인 지적 미성숙의 상태이다. 그런데 홍미롭게도 그는 인간 지성이 정점에 이른 단계에 대해서도, 즉 엄밀한 개념에 의거하여 최고도의 사유를 수행하는 사변적 이성 및 그러한 이성 의 활동장인 철학까지도 종종 ‘낭만적’이라고 부를 뿐 아니라, 사 변적 이성과 철학을 가장 완전한 의미에서 ‘낭만적인 것’이라고 평가한다. ‘낭만적인 것’의 정점은 낭만주의의 대척인 이성적 사변 인 반면, 낭만주의는 그 명칭이 무색하게 오히려 ‘낭만적인 것’의 저급한 미완 단계로 평가되는 것이다.
[3515] s=22  | 이러한 착종된 용어법을 이해하기 위해서는 그가 몇몇 지점에서 ‘낭만적인 것’을 ‘기독교적인 것’과 같은 의미로 사용하고 있다는 점에 유의해야 한다. ‘낭만적인 것’과 낭만주의의 관계에서와 유사하게, ‘기독교적인 것’은 비록 언어적으로 종교적 색채를 풍기기는 하지만, 제도화된 신앙 및 교리 체계로서의 기독교를 넘어서는 정신철학적 범주이다. 그에 따르면 정신의 가장 저급한 단계는 객체에 대한 주체의 의존성이 가장 지배적인 감각적 지각의 단계이며, 가장 고급한 단계는 그러한 대상 의존성을 완전히 극복한 정신적 주체의 순수하고 내면적인 재귀적 작동인 ‘반성’, 즉 이성적 사유이다. 이는 절대자, 곧 ‘신’이 어떤 인격체가 아니라 세계의 근본적 존재 구조 내지 원리로서의 ‘이성 이라고 보는 그의 절대적 관념론에 의거한다. 절대자 그 자체가 완전한 이성적 구조, 즉 개념의 엄밀하고도 완전한 자기 운동 체계이므로, 그것에 호응 하는 인간 지성의 형식 역시 개념적 사유 능력인 이성이어야 한다는 것이다. 여기서 ‘기독교적인 것’이란, 어떤 물리적 대상을 매개로 절대자와 만나려는 원시적 지성성을 극복하여 순수한 내면적 정신성을 성취하는 지성의 단계를 통칭한다. 따라서 가장 완전한 의미에서 ‘기독교적인 것’은 순수한 개념적 반성을 동해 진리를 인식하는 철학에서 달성된다. 반면 기독교는 자연적 대상의 숭배 또는 매개를 넘어섰다는 점에서 ‘기독교적인 것’이기는 하지만, 개념적 반성을 필요조건으로 하는 지성의 완전한 순수 내면성에는 미치지 못하기에, ‘기독교적인 것’의 불완전한 단계로 평가된다. 이상을 근거로 할 때 ‘기독교적인 것’은 ‘내면적 지성성’으로 바꾸어 부를 때 그 본질적 의미가 제대로 드러난다. 내면적 지성성에는 여러 단계가 있고 그 완전한 단계는 개념적 사유를 통한 철학인 한에서, ‘기독교적인 것’은 ‘기독교’와 단순 등치될 수 없는 것이다.
[3516] s=22  | ‘기독교적인 것’을 이렇게 이해할 때 ‘낭만적인 것’과 낭만주의의 관계가 밝혀진다. 감성과 상상력의 무제한적 발산, 즉 ‘가슴속의 모든 것을 표출할 수 있는 자유’를 지향하는 낭만주의가 주어전 경험 세계를 넘어서는 지적 주체의 내면적 작동을 중심 원리로 하는 것은 분명하기에 낭만주의는 의심할 바 없이 ‘낭만적인 것’의 하나이다. 그러나 낭만주의가 달성하는 정신의 내면성은 개념적 반성성에 의거한 철학적 사유의 내면성에는 아직 이르지 봇 한 열등한 것이며, 이에 낭만주의는 ‘낭만적인 것’의 완전한 전형이 될 수 없다. 진정으로 ‘낭만적인 것’은 철학적 사유에서 비로소 성취된다.
[3518] s=100 | 헤겔의 관점을 이해한 것으로 가장 적절한 것은?
[3519] s=108 | ①
[3520] s=108 | ②
[3521] s=108 | ③
[3522] s=108 | ④
[3523] s=108 | ⑤
[3541] s=100 | ㉠에 대해 추론한 것으로 가장 적절한 것은?
[3542] s=108 | ①
[3543] s=108 | ②적 대상의 존재 구조에 대응해야 한다고 생각할 것이다.
[3544] s=108 | ③적 현실에 대한 체험을 인식의 출처로 평가할 것이다.
[3545] s=108 | ④
[3546] s=108 | ⑤
[3547] s=100 | 윗글을 바탕으로 ＜보기＞를 해석한 것으로 가장 적절한 것은?
[3548] s=108 | <보 기>헤겔은 회화를 ‘낭만적’ 예술 장르로 분류한다. 이는 일반적 장르 구분 관행과 큰 차이를 보이는 것으로서, 동상 건축·조각과 함께 조형예술 영역에 편성되던 회화를 음악·시문학과 동일한 장르군으로 위치 이동시킨 것이다. 그는 특히 17세기의 네덜란드 장르화를 높이 평가한다. 장르화에는 위대한 정신성, 즉 자연의 위협을 극복하고 외세의 침공을 격되하고 종교와 사상의 자유를 위해 투쟁하는 등의 역사적 과정을 통해 형성되고 강화된 네덜란드인들 고유의 자기 확신과 자유 지향성이 평범한 일상의 사실적 묘사 속에 깊이 스며듦으로써 ‘인간적인 것 그 자체’가 형상화되고 있다고 보기 때문이다. 이에 따라 양식적으로 사실 주의 미술의 하나로 분류되는 네덜란드 장르화가 그에게서는 ‘낭만적인 것’으로 기술된다.
[3550] s=106 | <보 기>
[3554] s=187 | 헤겔은 회화를 ‘낭만적’ 예술 장르로 분류한다. 이는 일반적 장르 구분 관행과 큰 차이를 보이는 것으로서, 동상 건축·조각과 함께 조형예술 영역에 편성되던 회화를 음악·시문학과 동일한 장르군으로 위치 이동시킨 것이다. 그는 특히 17세기의 네덜란드 장르화를 높이 평가한다. 장르화에는 위대한 정신성, 즉 자연의 위협을 극복하고 외세의 침공을 격되하고 종교와 사상의 자유를 위해 투쟁하는 등의 역사적 과정을 통해 형성되고 강화된 네덜란드인들 고유의 자기 확신과 자유 지향성이 평범한 일상의 사실적 묘사 속에 깊이 스며듦으로써 ‘인간적인 것 그 자체’가 형상화되고 있다고 보기 때문이다. 이에 따라 양식적으로 사실 주의 미술의 하나로 분류되는 네덜란드 장르화가 그에게서는 ‘낭만적인 것’으로 기술된다.
[3555] s=108 | ①
[3556] s=108 | ②
[3557] s=108 | ③
[3558] s=108 | ④적 표현이 근본적으 로 주체의 정신적 내면성에 의거한다는 점에서 건축·조각보다는 음악·시문학과 더 동질적이라는 생각을 근거로 한다.
[3559] s=108 | ⑤
[3610] s=61  | SELF CHECK LIST – V 표시
[3611] s=30  | SELF CHECK LIST – V 표시
[3612] s=61  | 0. 지문 12m 타이트하게 읽기 – 라이트하게 단어 잡기
[3613] s=30  | 0. 지문 12m 타이트하게 읽기 – 라이트하게 단어 잡기
[3615] s=61  | 1. 문단별로 요약해보기 – 회상해서 쓰기
[3616] s=30  | 1. 문단별로 요약해보기 – 회상해서 쓰기
[3618] s=61  | 2. 문제 풀기
[3619] s=30  | 2. 문제 풀기
[3621] s=61  | 3. 지문 안된 파트, 선지 안된 파트 형광 표시하기
[3622] s=30  | 3. 지문 안된 파트, 선지 안된 파트 형광 표시하기
[3624] s=61  | 4. 지문 다시 차근차근 정보 정리하면서 읽기 5. 지문 안보고 백지에 설명하듯 쓰기 + 구문장6. 문제 다시 풀고 원인 , 나의 문제점 고민하기7. 채점 및 해설보기8. 내 풀이와 해설지 풀이 및 사고 과정 비교9. 앞으로 해야하는 것, 방향성 체크10. 체계 만들기- 단권화
[3625] s=30  | 4. 지문 다시 차근차근 정보 정리하면서 읽기
[3627] s=30  | 5. 지문 안보고 백지에 설명하듯 쓰기 + 구문장
[3629] s=30  | 6. 문제 다시 풀고 원인 , 나의 문제점 고민하기
[3631] s=30  | 7. 채점 및 해설보기
[3633] s=30  | 8. 내 풀이와 해설지 풀이 및 사고 과정 비교
[3635] s=30  | 9. 앞으로 해야하는 것, 방향성 체크
[3637] s=30  | 10. 체계 만들기- 단권화
[3639] s=61  | 11. 회상- 백지 노트에 다시 지문 복습하기-낮,밤
[3640] s=30  | 11. 회상- 백지 노트에 다시 지문 복습하기-낮,밤
[3642] s=1   | FINAL BOOST 27날짜 [     ] 소요 시간 [     ] 첫 난이도 [     ] RETRY 난이도 [    ]
[3643] s=1   | FINAL BOOST 27
[3644] s=1   | 날짜 [     ] 소요 시간 [     ] 첫 난이도 [     ] RETRY 난이도 [    ]
[3646] s=22  | 블랙홀 쌍성계와 갇은 천체에서 발생한 중력파가 지구를 지나가는 동안, 지구 위에서는 중력파의 진행 방향과 수직인 방향으로 공간이 수축 팽창하는 변형이 시간에 따라 반복적으로 일어난다.
[3648] s=190 | <그림 2>
[3650] s=22  | 최초로 중력파를 검출한 ‘라이고(LIGO)’는 ＜그림 1＞과 같이 미국 핸퍼드와 리빙스턴에 위치하며, ＜그림 2＞와 갇은 레이저 간섭계를 사용한다. 레이저에서 나온 빛은 빔가르개(BS)에 의해 두 개의 경로로 나뉘고 각 경로의 끝에 있는 거울(Ml, M2)에 의해 반사되어 되돌아와 다시 BS에 의해 각각 두 갈래로 나뉘며 광검 출기에서 서로 중첩된다. 두 경로 사이에 미세한 길이 차이가 발생 하면 중첩된 빛의 세기에 차이가 발생하는데, 간섭계가 놓인 면을 중력파가 동과하며 공간의 수축과 팽창이 반복되면 빛이 지나는 두 경로의 길이 차가 시간에 따라 변화하고 광검출기에서 측정되는 빛의 세기가 그에 따라 변화한다. 이를 측정하면 중력파의 세기와 진동수를 알아낸 수 있다.
[3651] s=22  | 중력파는 공간을 일정한 비율로 변형시키므로 간섭계의 경로. 길이를 되도록 크게 하는 것이 길이의 변화량을 크게 할 수 있어 유리하지만 약 4km가 건설할 수 있는 한계이다. 이를 극복하기 위해 라이고에서는 기본적인 간섭계에 두 개의 거울(M3, M4)을 추가하여 ‘공진기’를 구성하고 각 공진기의 두 거울 사이를 빛이 여러 번 왕복하도록 함으로써 유효 경로 길이를 늘리는 방법을 사용하였다. ＜그림 2＞에서 Ml과 M3, M2와 M4 사이에 공진기가 형성되고, Ml과 M2의 반사율은 100%인 반면 M3, M4는 약 1%의 투과율을 갖도록 하여 빛이 출입할 수 있도록 하였다. 이 경우 공진기 밖으로 나온 빛은 두 거울 사이를 수백 번 왕복한 셈이고 따라서 유효 길이가 1,000km 이상에 이른다. 하지만 유효길이의 변화량은 여전히 원자 크기의 십만분의 일 정도에 불과한데, 어떻게 중력파의 검출이 가능하였던 것일까?
[3652] s=22  | 원자의 크기보다도 한참 작은 미세한 길이 변화의 측정이 가능한 이유는 여러 번 측정하여 평균을 취하면 측정값의 정확도를 향상 할 수 있다는 사실에 있다. 간섭계는 결국 광검출기에서 빛의 세기를 측정하는 것인데 양자 물리에서 빛은 ‘광자’라고 부르는 입자로 여겨지며 이때 빛의 세기는 광자의 개수에 비례한다. 즉, 광검 출기는 광자의 개수를 측정하는 것이며 측정할 때마다 무작위로 달라지는 광자 개수의 요동이 간섭신호의 잡음으로 나타나게 되는 데 이룰 ‘산탄 잡음’이라고 한다. 빛의 세기 측정에서 신호의 크기는 광자의 개수 에 비례하고, 광자 개수의 요동에 의한 잡음은 의 제곱근()에 비례한다. 따라서 ‘신호대잡음비(신호크기/잡음크기)’는 에 비례하여 증가한다. 예를 들어 광자의 개 수가 1개일 때에 비해 100개일 때, 신호는 100배 증가하지만 잡음은 10배만 증가하므로 신호대잡음비는 10배 증가하게 된다. 따라서 광자의 개수를 늘리면 산탄 잡음에 의한 신호대잡음비를 증가시킬 수 있는데 공진기는 그 안에 레이저 빛을 가둠으로써 간섭계 내부의 광자 개수를 증가시키는 역할도 한다. 하지만 이 정도로는 원하는 신호대잡음비를 얻기에 부족하고 레이저의 출력을 높이는 데에 한계가 있다. 이를 해결하기 위해 ＜그림 2＞에서와 같이 BS에서 레이저 쪽으로 되돌아가는 빛을 반사하여 다시 간섭계로 보내는 출력 재활용 거울(M5)을 설치하여 간섭계에 사용되 는 유효 레이저 출력을 원하는 수준으로 높인다.
